session_id,project_id,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
29381,263,1448,26770,female,guest,18.0,native,92819901,1,NULL,2020-02-24 16:22:11,2020-02-24 16:23:26
29381,263,1448,26770,female,guest,18.0,employment,92819902,2,NULL,2020-02-24 16:22:11,2020-02-24 16:23:26
29381,263,1448,26770,female,guest,18.0,accom,92819904,3,NULL,2020-02-24 16:22:11,2020-02-24 16:23:26
29381,263,1448,26770,female,guest,18.0,year,92819905,4,NULL,2020-02-24 16:22:11,2020-02-24 16:23:26
29381,263,1448,26770,female,guest,18.0,mature,92819906,5,NULL,2020-02-24 16:22:11,2020-02-24 16:23:26
29381,263,1448,26770,female,guest,18.0,course,92819903,6,,2020-02-24 16:22:11,2020-02-24 16:23:26
29383,263,1448,26773,male,guest,18.0,native,92819901,1,1,2020-02-24 16:26:46,2020-02-24 16:45:07
29383,263,1448,26773,male,guest,18.0,employment,92819902,2,18,2020-02-24 16:26:46,2020-02-24 16:45:07
29383,263,1448,26773,male,guest,18.0,accom,92819904,3,3,2020-02-24 16:26:46,2020-02-24 16:45:07
29383,263,1448,26773,male,guest,18.0,year,92819905,4,1,2020-02-24 16:26:46,2020-02-24 16:45:07
29383,263,1448,26773,male,guest,18.0,mature,92819906,5,2,2020-02-24 16:26:46,2020-02-24 16:45:07
29383,263,1448,26773,male,guest,18.0,course,92819903,6,Computer games design,2020-02-24 16:26:46,2020-02-24 16:45:07
29385,263,1448,26777,female,guest,18.0,native,92819901,1,1,2020-02-24 16:29:27,2020-02-24 16:30:04
29385,263,1448,26777,female,guest,18.0,employment,92819902,2,18,2020-02-24 16:29:27,2020-02-24 16:30:04
29385,263,1448,26777,female,guest,18.0,accom,92819904,3,2,2020-02-24 16:29:27,2020-02-24 16:30:04
29385,263,1448,26777,female,guest,18.0,year,92819905,4,1,2020-02-24 16:29:27,2020-02-24 16:30:04
29385,263,1448,26777,female,guest,18.0,mature,92819906,5,2,2020-02-24 16:29:27,2020-02-24 16:30:04
29385,263,1448,26777,female,guest,18.0,course,92819903,6,Financial Economics ,2020-02-24 16:29:27,2020-02-24 16:30:04
29387,263,1448,26779,female,guest,18.0,native,92819901,1,1,2020-02-24 16:31:33,2020-02-24 16:32:54
29387,263,1448,26779,female,guest,18.0,employment,92819902,2,0,2020-02-24 16:31:33,2020-02-24 16:32:54
29387,263,1448,26779,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:31:33,2020-02-24 16:32:54
29387,263,1448,26779,female,guest,18.0,year,92819905,4,1,2020-02-24 16:31:33,2020-02-24 16:32:54
29387,263,1448,26779,female,guest,18.0,mature,92819906,5,2,2020-02-24 16:31:33,2020-02-24 16:32:54
29387,263,1448,26779,female,guest,18.0,course,92819903,6,Biology,2020-02-24 16:31:33,2020-02-24 16:32:54
29388,263,1448,26780,male,guest,22.0,native,92819901,1,2,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,employment,92819902,2,0,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,accom,92819904,3,2,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,year,92819905,4,2,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,mature,92819906,5,1,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,course,92819903,6,Music,2020-02-24 16:32:07,2020-02-24 16:33:36
29388,263,1448,26780,male,guest,22.0,native,92819901,1,2,2020-02-24 16:37:01,2020-02-24 16:37:36
29388,263,1448,26780,male,guest,22.0,employment,92819902,2,0,2020-02-24 16:37:01,2020-02-24 16:37:36
29388,263,1448,26780,male,guest,22.0,accom,92819904,3,2,2020-02-24 16:37:01,2020-02-24 16:37:36
29388,263,1448,26780,male,guest,22.0,year,92819905,4,2,2020-02-24 16:37:01,2020-02-24 16:37:36
29388,263,1448,26780,male,guest,22.0,mature,92819906,5,1,2020-02-24 16:37:01,2020-02-24 16:37:36
29388,263,1448,26780,male,guest,22.0,course,92819903,6,Music composition,2020-02-24 16:37:01,2020-02-24 16:37:36
29391,263,1448,26780,male,guest,22.0,native,92819901,1,2,2020-02-24 16:38:14,2020-02-24 16:38:48
29391,263,1448,26780,male,guest,22.0,employment,92819902,2,0,2020-02-24 16:38:14,2020-02-24 16:38:48
29391,263,1448,26780,male,guest,22.0,accom,92819904,3,2,2020-02-24 16:38:14,2020-02-24 16:38:48
29391,263,1448,26780,male,guest,22.0,year,92819905,4,2,2020-02-24 16:38:14,2020-02-24 16:38:48
29391,263,1448,26780,male,guest,22.0,mature,92819906,5,1,2020-02-24 16:38:14,2020-02-24 16:38:48
29391,263,1448,26780,male,guest,22.0,course,92819903,6,Music composition,2020-02-24 16:38:14,2020-02-24 16:38:48
29389,263,1448,26781,female,guest,19.0,native,92819901,1,1,2020-02-24 16:34:58,2020-02-24 16:35:30
29389,263,1448,26781,female,guest,19.0,employment,92819902,2,0,2020-02-24 16:34:58,2020-02-24 16:35:30
29389,263,1448,26781,female,guest,19.0,accom,92819904,3,2,2020-02-24 16:34:58,2020-02-24 16:35:30
29389,263,1448,26781,female,guest,19.0,year,92819905,4,2,2020-02-24 16:34:58,2020-02-24 16:35:30
29389,263,1448,26781,female,guest,19.0,mature,92819906,5,2,2020-02-24 16:34:58,2020-02-24 16:35:30
29389,263,1448,26781,female,guest,19.0,course,92819903,6,Maths and physics ,2020-02-24 16:34:58,2020-02-24 16:35:30
29390,263,1448,26783,male,guest,19.0,native,92819901,1,1,2020-02-24 16:39:18,2020-02-24 16:39:54
29390,263,1448,26783,male,guest,19.0,employment,92819902,2,0,2020-02-24 16:39:18,2020-02-24 16:39:54
29390,263,1448,26783,male,guest,19.0,accom,92819904,3,3,2020-02-24 16:39:18,2020-02-24 16:39:54
29390,263,1448,26783,male,guest,19.0,year,92819905,4,1,2020-02-24 16:39:18,2020-02-24 16:39:54
29390,263,1448,26783,male,guest,19.0,mature,92819906,5,2,2020-02-24 16:39:18,2020-02-24 16:39:54
29390,263,1448,26783,male,guest,19.0,course,92819903,6,Veterinary Medicine,2020-02-24 16:39:18,2020-02-24 16:39:54
29392,263,1448,26785,female,guest,20.0,native,92819901,1,1,2020-02-24 16:38:36,2020-02-24 16:41:25
29392,263,1448,26785,female,guest,20.0,employment,92819902,2,0,2020-02-24 16:38:36,2020-02-24 16:41:25
29392,263,1448,26785,female,guest,20.0,accom,92819904,3,1,2020-02-24 16:38:36,2020-02-24 16:41:25
29392,263,1448,26785,female,guest,20.0,year,92819905,4,1,2020-02-24 16:38:36,2020-02-24 16:41:25
29392,263,1448,26785,female,guest,20.0,mature,92819906,5,2,2020-02-24 16:38:36,2020-02-24 16:41:25
29392,263,1448,26785,female,guest,20.0,course,92819903,6,geography,2020-02-24 16:38:36,2020-02-24 16:41:25
29394,263,1448,26788,female,guest,18.0,native,92819901,1,1,2020-02-24 16:39:48,2020-02-24 16:40:30
29394,263,1448,26788,female,guest,18.0,employment,92819902,2,0,2020-02-24 16:39:48,2020-02-24 16:40:30
29394,263,1448,26788,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:39:48,2020-02-24 16:40:30
29394,263,1448,26788,female,guest,18.0,year,92819905,4,1,2020-02-24 16:39:48,2020-02-24 16:40:30
29394,263,1448,26788,female,guest,18.0,mature,92819906,5,1,2020-02-24 16:39:48,2020-02-24 16:40:30
29394,263,1448,26788,female,guest,18.0,course,92819903,6,Spanish,2020-02-24 16:39:48,2020-02-24 16:40:30
29395,263,1448,26789,female,guest,19.0,native,92819901,1,1,2020-02-24 16:40:26,2020-02-24 16:42:08
29395,263,1448,26789,female,guest,19.0,employment,92819902,2,15,2020-02-24 16:40:26,2020-02-24 16:42:08
29395,263,1448,26789,female,guest,19.0,accom,92819904,3,2,2020-02-24 16:40:26,2020-02-24 16:42:08
29395,263,1448,26789,female,guest,19.0,year,92819905,4,2,2020-02-24 16:40:26,2020-02-24 16:42:08
29395,263,1448,26789,female,guest,19.0,mature,92819906,5,2,2020-02-24 16:40:26,2020-02-24 16:42:08
29395,263,1448,26789,female,guest,19.0,course,92819903,6,English ,2020-02-24 16:40:26,2020-02-24 16:42:08
29398,263,1448,26792,female,guest,18.0,native,92819901,1,1,2020-02-24 16:41:02,2020-02-24 16:41:36
29398,263,1448,26792,female,guest,18.0,employment,92819902,2,16,2020-02-24 16:41:02,2020-02-24 16:41:36
29398,263,1448,26792,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:41:02,2020-02-24 16:41:36
29398,263,1448,26792,female,guest,18.0,year,92819905,4,1,2020-02-24 16:41:02,2020-02-24 16:41:36
29398,263,1448,26792,female,guest,18.0,mature,92819906,5,2,2020-02-24 16:41:02,2020-02-24 16:41:36
29398,263,1448,26792,female,guest,18.0,course,92819903,6,Law,2020-02-24 16:41:02,2020-02-24 16:41:36
29403,263,1448,26796,male,guest,18.0,native,92819901,1,1,2020-02-24 16:46:31,2020-02-24 16:46:58
29403,263,1448,26796,male,guest,18.0,employment,92819902,2,14,2020-02-24 16:46:31,2020-02-24 16:46:58
29403,263,1448,26796,male,guest,18.0,accom,92819904,3,3,2020-02-24 16:46:31,2020-02-24 16:46:58
29403,263,1448,26796,male,guest,18.0,year,92819905,4,1,2020-02-24 16:46:31,2020-02-24 16:46:58
29403,263,1448,26796,male,guest,18.0,mature,92819906,5,2,2020-02-24 16:46:31,2020-02-24 16:46:58
29403,263,1448,26796,male,guest,18.0,course,92819903,6,Engineering ,2020-02-24 16:46:31,2020-02-24 16:46:58
29401,263,1448,26797,female,guest,18.0,native,92819901,1,1,2020-02-24 16:46:11,2020-02-24 16:46:46
29401,263,1448,26797,female,guest,18.0,employment,92819902,2,16,2020-02-24 16:46:11,2020-02-24 16:46:46
29401,263,1448,26797,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:46:11,2020-02-24 16:46:46
29401,263,1448,26797,female,guest,18.0,year,92819905,4,1,2020-02-24 16:46:11,2020-02-24 16:46:46
29401,263,1448,26797,female,guest,18.0,mature,92819906,5,3,2020-02-24 16:46:11,2020-02-24 16:46:46
29401,263,1448,26797,female,guest,18.0,course,92819903,6,Psychology,2020-02-24 16:46:11,2020-02-24 16:46:46
29405,263,1448,26799,female,guest,19.0,native,92819901,1,1,2020-02-24 16:49:09,2020-02-24 16:50:48
29405,263,1448,26799,female,guest,19.0,employment,92819902,2,16,2020-02-24 16:49:09,2020-02-24 16:50:48
29405,263,1448,26799,female,guest,19.0,accom,92819904,3,3,2020-02-24 16:49:09,2020-02-24 16:50:48
29405,263,1448,26799,female,guest,19.0,year,92819905,4,1,2020-02-24 16:49:09,2020-02-24 16:50:48
29405,263,1448,26799,female,guest,19.0,mature,92819906,5,2,2020-02-24 16:49:09,2020-02-24 16:50:48
29405,263,1448,26799,female,guest,19.0,course,92819903,6,Social care ,2020-02-24 16:49:09,2020-02-24 16:50:48
29406,263,1448,26800,female,guest,18.0,native,92819901,1,1,2020-02-24 16:49:38,2020-02-24 16:50:05
29406,263,1448,26800,female,guest,18.0,employment,92819902,2,16,2020-02-24 16:49:38,2020-02-24 16:50:05
29406,263,1448,26800,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:49:38,2020-02-24 16:50:05
29406,263,1448,26800,female,guest,18.0,year,92819905,4,1,2020-02-24 16:49:38,2020-02-24 16:50:05
29406,263,1448,26800,female,guest,18.0,mature,92819906,5,2,2020-02-24 16:49:38,2020-02-24 16:50:05
29406,263,1448,26800,female,guest,18.0,course,92819903,6,LAW,2020-02-24 16:49:38,2020-02-24 16:50:05
29407,263,1448,26802,female,guest,35.0,native,92819901,1,1,2020-02-24 16:51:19,2020-02-24 16:52:15
29407,263,1448,26802,female,guest,35.0,employment,92819902,2,35,2020-02-24 16:51:19,2020-02-24 16:52:15
29407,263,1448,26802,female,guest,35.0,accom,92819904,3,3,2020-02-24 16:51:19,2020-02-24 16:52:15
29407,263,1448,26802,female,guest,35.0,year,92819905,4,2,2020-02-24 16:51:19,2020-02-24 16:52:15
29407,263,1448,26802,female,guest,35.0,mature,92819906,5,1,2020-02-24 16:51:19,2020-02-24 16:52:15
29407,263,1448,26802,female,guest,35.0,course,92819903,6,psychology,2020-02-24 16:51:19,2020-02-24 16:52:15
29411,263,1448,26807,female,guest,19.0,native,92819901,1,1,2020-02-24 16:52:31,2020-02-24 16:53:08
29411,263,1448,26807,female,guest,19.0,employment,92819902,2,20,2020-02-24 16:52:31,2020-02-24 16:53:08
29411,263,1448,26807,female,guest,19.0,accom,92819904,3,1,2020-02-24 16:52:31,2020-02-24 16:53:08
29411,263,1448,26807,female,guest,19.0,year,92819905,4,2,2020-02-24 16:52:31,2020-02-24 16:53:08
29411,263,1448,26807,female,guest,19.0,mature,92819906,5,2,2020-02-24 16:52:31,2020-02-24 16:53:08
29411,263,1448,26807,female,guest,19.0,course,92819903,6,Biology ,2020-02-24 16:52:31,2020-02-24 16:53:08
29413,263,1448,26808,female,guest,18.0,native,92819901,1,1,2020-02-24 16:53:31,2020-02-24 16:53:52
29413,263,1448,26808,female,guest,18.0,employment,92819902,2,16,2020-02-24 16:53:31,2020-02-24 16:53:52
29413,263,1448,26808,female,guest,18.0,accom,92819904,3,1,2020-02-24 16:53:31,2020-02-24 16:53:52
29413,263,1448,26808,female,guest,18.0,year,92819905,4,1,2020-02-24 16:53:31,2020-02-24 16:53:52
29413,263,1448,26808,female,guest,18.0,mature,92819906,5,2,2020-02-24 16:53:31,2020-02-24 16:53:52
29413,263,1448,26808,female,guest,18.0,course,92819903,6,LAW,2020-02-24 16:53:31,2020-02-24 16:53:52
29414,263,1448,26809,female,guest,19.0,native,92819901,1,1,2020-02-24 16:53:20,2020-02-24 16:53:50
29414,263,1448,26809,female,guest,19.0,employment,92819902,2,0,2020-02-24 16:53:20,2020-02-24 16:53:50
29414,263,1448,26809,female,guest,19.0,accom,92819904,3,1,2020-02-24 16:53:20,2020-02-24 16:53:50
29414,263,1448,26809,female,guest,19.0,year,92819905,4,2,2020-02-24 16:53:20,2020-02-24 16:53:50
29414,263,1448,26809,female,guest,19.0,mature,92819906,5,3,2020-02-24 16:53:20,2020-02-24 16:53:50
29414,263,1448,26809,female,guest,19.0,course,92819903,6,Psychology ,2020-02-24 16:53:20,2020-02-24 16:53:50
29420,263,1448,26813,female,guest,18.0,native,92819901,1,1,2020-02-24 17:01:04,2020-02-24 17:02:25
29420,263,1448,26813,female,guest,18.0,employment,92819902,2,14,2020-02-24 17:01:04,2020-02-24 17:02:25
29420,263,1448,26813,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:01:04,2020-02-24 17:02:25
29420,263,1448,26813,female,guest,18.0,year,92819905,4,1,2020-02-24 17:01:04,2020-02-24 17:02:25
29420,263,1448,26813,female,guest,18.0,mature,92819906,5,3,2020-02-24 17:01:04,2020-02-24 17:02:25
29420,263,1448,26813,female,guest,18.0,course,92819903,6,Orthoptics ,2020-02-24 17:01:04,2020-02-24 17:02:25
29421,263,1448,26815,female,guest,18.0,native,92819901,1,1,2020-02-24 17:02:09,2020-02-24 17:02:44
29421,263,1448,26815,female,guest,18.0,employment,92819902,2,16,2020-02-24 17:02:09,2020-02-24 17:02:44
29421,263,1448,26815,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:02:09,2020-02-24 17:02:44
29421,263,1448,26815,female,guest,18.0,year,92819905,4,1,2020-02-24 17:02:09,2020-02-24 17:02:44
29421,263,1448,26815,female,guest,18.0,mature,92819906,5,2,2020-02-24 17:02:09,2020-02-24 17:02:44
29421,263,1448,26815,female,guest,18.0,course,92819903,6,Business Management ,2020-02-24 17:02:09,2020-02-24 17:02:44
29425,263,1448,26818,nonbinary,guest,21.0,native,92819901,1,1,2020-02-24 17:06:00,2020-02-24 17:06:57
29425,263,1448,26818,nonbinary,guest,21.0,employment,92819902,2,8,2020-02-24 17:06:00,2020-02-24 17:06:57
29425,263,1448,26818,nonbinary,guest,21.0,accom,92819904,3,3,2020-02-24 17:06:00,2020-02-24 17:06:57
29425,263,1448,26818,nonbinary,guest,21.0,year,92819905,4,2,2020-02-24 17:06:00,2020-02-24 17:06:57
29425,263,1448,26818,nonbinary,guest,21.0,mature,92819906,5,2,2020-02-24 17:06:00,2020-02-24 17:06:57
29425,263,1448,26818,nonbinary,guest,21.0,course,92819903,6,Physics,2020-02-24 17:06:00,2020-02-24 17:06:57
29427,263,1448,26820,female,guest,21.0,native,92819901,1,1,2020-02-24 17:07:31,2020-02-24 17:08:01
29427,263,1448,26820,female,guest,21.0,employment,92819902,2,16,2020-02-24 17:07:31,2020-02-24 17:08:01
29427,263,1448,26820,female,guest,21.0,accom,92819904,3,3,2020-02-24 17:07:31,2020-02-24 17:08:01
29427,263,1448,26820,female,guest,21.0,year,92819905,4,4,2020-02-24 17:07:31,2020-02-24 17:08:01
29427,263,1448,26820,female,guest,21.0,mature,92819906,5,2,2020-02-24 17:07:31,2020-02-24 17:08:01
29427,263,1448,26820,female,guest,21.0,course,92819903,6,Geography,2020-02-24 17:07:31,2020-02-24 17:08:01
29429,263,1448,26822,male,guest,24.0,native,92819901,1,2,2020-02-24 17:08:49,2020-02-24 17:10:24
29429,263,1448,26822,male,guest,24.0,employment,92819902,2,0,2020-02-24 17:08:49,2020-02-24 17:10:24
29429,263,1448,26822,male,guest,24.0,accom,92819904,3,3,2020-02-24 17:08:49,2020-02-24 17:10:24
29429,263,1448,26822,male,guest,24.0,year,92819905,4,3,2020-02-24 17:08:49,2020-02-24 17:10:24
29429,263,1448,26822,male,guest,24.0,mature,92819906,5,2,2020-02-24 17:08:49,2020-02-24 17:10:24
29429,263,1448,26822,male,guest,24.0,course,92819903,6,biochemistry,2020-02-24 17:08:49,2020-02-24 17:10:24
29430,263,1448,26824,female,guest,22.0,native,92819901,1,1,2020-02-24 17:10:29,2020-02-24 17:10:57
29430,263,1448,26824,female,guest,22.0,employment,92819902,2,0,2020-02-24 17:10:29,2020-02-24 17:10:57
29430,263,1448,26824,female,guest,22.0,accom,92819904,3,2,2020-02-24 17:10:29,2020-02-24 17:10:57
29430,263,1448,26824,female,guest,22.0,year,92819905,4,5,2020-02-24 17:10:29,2020-02-24 17:10:57
29430,263,1448,26824,female,guest,22.0,mature,92819906,5,2,2020-02-24 17:10:29,2020-02-24 17:10:57
29430,263,1448,26824,female,guest,22.0,course,92819903,6,Engineering,2020-02-24 17:10:29,2020-02-24 17:10:57
29433,263,1448,26826,female,guest,18.0,native,92819901,1,1,2020-02-24 17:12:14,2020-02-24 17:13:28
29433,263,1448,26826,female,guest,18.0,employment,92819902,2,16,2020-02-24 17:12:14,2020-02-24 17:13:28
29433,263,1448,26826,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:12:14,2020-02-24 17:13:28
29433,263,1448,26826,female,guest,18.0,year,92819905,4,1,2020-02-24 17:12:14,2020-02-24 17:13:28
29433,263,1448,26826,female,guest,18.0,mature,92819906,5,2,2020-02-24 17:12:14,2020-02-24 17:13:28
29433,263,1448,26826,female,guest,18.0,course,92819903,6,Psychology ,2020-02-24 17:12:14,2020-02-24 17:13:28
29436,263,1448,26831,female,guest,20.0,native,92819901,1,1,2020-02-24 17:21:50,2020-02-24 17:23:00
29436,263,1448,26831,female,guest,20.0,employment,92819902,2,3,2020-02-24 17:21:50,2020-02-24 17:23:00
29436,263,1448,26831,female,guest,20.0,accom,92819904,3,3,2020-02-24 17:21:50,2020-02-24 17:23:00
29436,263,1448,26831,female,guest,20.0,year,92819905,4,3,2020-02-24 17:21:50,2020-02-24 17:23:00
29436,263,1448,26831,female,guest,20.0,mature,92819906,5,2,2020-02-24 17:21:50,2020-02-24 17:23:00
29436,263,1448,26831,female,guest,20.0,course,92819903,6,History,2020-02-24 17:21:50,2020-02-24 17:23:00
29444,263,1448,26837,female,guest,18.0,native,92819901,1,1,2020-02-24 17:32:04,2020-02-24 17:33:04
29444,263,1448,26837,female,guest,18.0,employment,92819902,2,4,2020-02-24 17:32:04,2020-02-24 17:33:04
29444,263,1448,26837,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:32:04,2020-02-24 17:33:04
29444,263,1448,26837,female,guest,18.0,year,92819905,4,1,2020-02-24 17:32:04,2020-02-24 17:33:04
29444,263,1448,26837,female,guest,18.0,mature,92819906,5,2,2020-02-24 17:32:04,2020-02-24 17:33:04
29444,263,1448,26837,female,guest,18.0,course,92819903,6,Pharmacy,2020-02-24 17:32:04,2020-02-24 17:33:04
29448,263,1448,26841,female,guest,20.0,native,92819901,1,1,2020-02-24 17:33:51,2020-02-24 17:34:48
29448,263,1448,26841,female,guest,20.0,employment,92819902,2,0,2020-02-24 17:33:51,2020-02-24 17:34:48
29448,263,1448,26841,female,guest,20.0,accom,92819904,3,2,2020-02-24 17:33:51,2020-02-24 17:34:48
29448,263,1448,26841,female,guest,20.0,year,92819905,4,2,2020-02-24 17:33:51,2020-02-24 17:34:48
29448,263,1448,26841,female,guest,20.0,mature,92819906,5,2,2020-02-24 17:33:51,2020-02-24 17:34:48
29448,263,1448,26841,female,guest,20.0,course,92819903,6,Engineering ,2020-02-24 17:33:51,2020-02-24 17:34:48
29453,263,1448,26846,female,guest,18.0,native,92819901,1,1,2020-02-24 17:37:43,2020-02-24 17:39:06
29453,263,1448,26846,female,guest,18.0,employment,92819902,2,0,2020-02-24 17:37:43,2020-02-24 17:39:06
29453,263,1448,26846,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:37:43,2020-02-24 17:39:06
29453,263,1448,26846,female,guest,18.0,year,92819905,4,1,2020-02-24 17:37:43,2020-02-24 17:39:06
29453,263,1448,26846,female,guest,18.0,mature,92819906,5,3,2020-02-24 17:37:43,2020-02-24 17:39:06
29453,263,1448,26846,female,guest,18.0,course,92819903,6,Biology,2020-02-24 17:37:43,2020-02-24 17:39:06
29455,263,1448,26849,male,guest,19.0,native,92819901,1,1,2020-02-24 17:41:39,2020-02-24 17:43:03
29455,263,1448,26849,male,guest,19.0,employment,92819902,2,37,2020-02-24 17:41:39,2020-02-24 17:43:03
29455,263,1448,26849,male,guest,19.0,accom,92819904,3,2,2020-02-24 17:41:39,2020-02-24 17:43:03
29455,263,1448,26849,male,guest,19.0,year,92819905,4,2,2020-02-24 17:41:39,2020-02-24 17:43:03
29455,263,1448,26849,male,guest,19.0,mature,92819906,5,2,2020-02-24 17:41:39,2020-02-24 17:43:03
29455,263,1448,26849,male,guest,19.0,course,92819903,6,Sociology ,2020-02-24 17:41:39,2020-02-24 17:43:03
29458,263,1448,26854,female,guest,19.0,native,92819901,1,2,2020-02-24 17:43:38,2020-02-24 17:44:00
29458,263,1448,26854,female,guest,19.0,employment,92819902,2,0,2020-02-24 17:43:38,2020-02-24 17:44:00
29458,263,1448,26854,female,guest,19.0,accom,92819904,3,1,2020-02-24 17:43:38,2020-02-24 17:44:00
29458,263,1448,26854,female,guest,19.0,year,92819905,4,1,2020-02-24 17:43:38,2020-02-24 17:44:00
29458,263,1448,26854,female,guest,19.0,mature,92819906,5,2,2020-02-24 17:43:38,2020-02-24 17:44:00
29458,263,1448,26854,female,guest,19.0,course,92819903,6,Psychology,2020-02-24 17:43:38,2020-02-24 17:44:00
29462,263,1448,26859,nonbinary,guest,19.0,native,92819901,1,1,2020-02-24 17:48:26,2020-02-24 17:50:16
29462,263,1448,26859,nonbinary,guest,19.0,employment,92819902,2,2,2020-02-24 17:48:26,2020-02-24 17:50:16
29462,263,1448,26859,nonbinary,guest,19.0,accom,92819904,3,3,2020-02-24 17:48:26,2020-02-24 17:50:16
29462,263,1448,26859,nonbinary,guest,19.0,year,92819905,4,1,2020-02-24 17:48:26,2020-02-24 17:50:16
29462,263,1448,26859,nonbinary,guest,19.0,mature,92819906,5,3,2020-02-24 17:48:26,2020-02-24 17:50:16
29462,263,1448,26859,nonbinary,guest,19.0,course,92819903,6,Lesbian Dance Theory,2020-02-24 17:48:26,2020-02-24 17:50:16
29469,263,1448,26866,female,guest,18.0,native,92819901,1,1,2020-02-24 17:58:38,2020-02-24 17:59:26
29469,263,1448,26866,female,guest,18.0,employment,92819902,2,0,2020-02-24 17:58:38,2020-02-24 17:59:26
29469,263,1448,26866,female,guest,18.0,accom,92819904,3,3,2020-02-24 17:58:38,2020-02-24 17:59:26
29469,263,1448,26866,female,guest,18.0,year,92819905,4,1,2020-02-24 17:58:38,2020-02-24 17:59:26
29469,263,1448,26866,female,guest,18.0,mature,92819906,5,2,2020-02-24 17:58:38,2020-02-24 17:59:26
29469,263,1448,26866,female,guest,18.0,course,92819903,6,Psychology,2020-02-24 17:58:38,2020-02-24 17:59:26
29473,263,1448,26869,male,guest,18.0,native,92819901,1,1,2020-02-24 17:59:58,2020-02-24 18:00:59
29473,263,1448,26869,male,guest,18.0,employment,92819902,2,0,2020-02-24 17:59:58,2020-02-24 18:00:59
29473,263,1448,26869,male,guest,18.0,accom,92819904,3,3,2020-02-24 17:59:58,2020-02-24 18:00:59
29473,263,1448,26869,male,guest,18.0,year,92819905,4,1,2020-02-24 17:59:58,2020-02-24 18:00:59
29473,263,1448,26869,male,guest,18.0,mature,92819906,5,2,2020-02-24 17:59:58,2020-02-24 18:00:59
29473,263,1448,26869,male,guest,18.0,course,92819903,6,engineering,2020-02-24 17:59:58,2020-02-24 18:00:59
29477,263,1448,26872,female,guest,19.0,native,92819901,1,1,2020-02-24 18:00:50,2020-02-24 18:01:29
29477,263,1448,26872,female,guest,19.0,employment,92819902,2,4,2020-02-24 18:00:50,2020-02-24 18:01:29
29477,263,1448,26872,female,guest,19.0,accom,92819904,3,3,2020-02-24 18:00:50,2020-02-24 18:01:29
29477,263,1448,26872,female,guest,19.0,year,92819905,4,2,2020-02-24 18:00:50,2020-02-24 18:01:29
29477,263,1448,26872,female,guest,19.0,mature,92819906,5,2,2020-02-24 18:00:50,2020-02-24 18:01:29
29477,263,1448,26872,female,guest,19.0,course,92819903,6,Philosophy ,2020-02-24 18:00:50,2020-02-24 18:01:29
29478,263,1448,26873,male,guest,18.0,native,92819901,1,1,2020-02-24 18:01:45,2020-02-24 18:02:34
29478,263,1448,26873,male,guest,18.0,employment,92819902,2,8,2020-02-24 18:01:45,2020-02-24 18:02:34
29478,263,1448,26873,male,guest,18.0,accom,92819904,3,3,2020-02-24 18:01:45,2020-02-24 18:02:34
29478,263,1448,26873,male,guest,18.0,year,92819905,4,1,2020-02-24 18:01:45,2020-02-24 18:02:34
29478,263,1448,26873,male,guest,18.0,mature,92819906,5,2,2020-02-24 18:01:45,2020-02-24 18:02:34
29478,263,1448,26873,male,guest,18.0,course,92819903,6,Psychology,2020-02-24 18:01:45,2020-02-24 18:02:34
29483,263,1448,26876,male,guest,19.0,native,92819901,1,1,2020-02-24 18:06:35,2020-02-24 18:10:36
29483,263,1448,26876,male,guest,19.0,employment,92819902,2,8,2020-02-24 18:06:35,2020-02-24 18:10:36
29483,263,1448,26876,male,guest,19.0,accom,92819904,3,2,2020-02-24 18:06:35,2020-02-24 18:10:36
29483,263,1448,26876,male,guest,19.0,year,92819905,4,2,2020-02-24 18:06:35,2020-02-24 18:10:36
29483,263,1448,26876,male,guest,19.0,mature,92819906,5,2,2020-02-24 18:06:35,2020-02-24 18:10:36
29483,263,1448,26876,male,guest,19.0,course,92819903,6,Mathematics,2020-02-24 18:06:35,2020-02-24 18:10:36
29480,263,1448,26877,male,guest,20.0,native,92819901,1,1,2020-02-24 18:04:50,2020-02-24 18:05:38
29480,263,1448,26877,male,guest,20.0,employment,92819902,2,0,2020-02-24 18:04:50,2020-02-24 18:05:38
29480,263,1448,26877,male,guest,20.0,accom,92819904,3,2,2020-02-24 18:04:50,2020-02-24 18:05:38
